open_time,open,high,low,close,volume,rsi,ema50,macd,macd_signal,macd_hist
2024-06-28 16:16:00,61005.76,61005.76,60886.27,60886.28,17.56191,39.00158949560753,60981.81572862731,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:17:00,60886.28,60886.28,60814.0,60851.92,38.00965,36.0471313196136,60976.721778485065,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:18:00,60851.92,60878.0,60816.14,60816.17,26.23514,33.226850874621434,60970.42563030918,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:19:00,60816.17,60857.67,60810.0,60854.01,19.12575,38.6942706122799,60965.86031147353,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:20:00,60854.01,60866.74,60801.01,60801.02,15.59769,34.44134195550681,60959.395985533396,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:21:00,60801.02,60897.78,60770.18,60897.78,39.69831,46.092679890421756,60956.97967237522,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:22:00,60897.77,60910.0,60846.0,60856.01,18.62631,42.57501957881731,60953.02007738012,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:23:00,60856.0,60887.6,60822.0,60822.01,14.52717,39.9053806738421,60947.88242728678,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:24:00,60822.0,60850.0,60783.57,60850.0,17.58318,43.07017975410973,60944.043900726516,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:25:00,60850.0,60870.0,60842.0,60864.01,11.30672,44.64167621372334,60940.9053163843,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:26:00,60864.0,60905.41,60848.01,60902.01,33.80138,48.772237994705335,60939.38000985943,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:27:00,60902.01,60940.0,60900.0,60910.64,19.22376,49.69033692656563,60938.25295064926,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:28:00,60910.64,60916.95,60874.0,60874.01,13.75333,45.92788186053995,60935.73361925125,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:29:00,60874.01,60883.22,60874.0,60883.22,9.62035,47.01422264766265,60933.674261633554,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:30:00,60883.22,60890.97,60850.0,60860.01,18.19465,44.58333201513071,60930.78546705969,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:31:00,60860.01,60906.34,60832.01,60906.34,19.0896,50.12672756529188,60929.82682129265,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:32:00,60906.34,60929.39,60903.9,60929.39,12.26733,52.663740654403604,60929.809691045884,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:33:00,60929.39,60929.39,60884.0,60887.61,8.10989,47.90673562363881,60928.15480120095,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:34:00,60887.61,60902.43,60840.0,60902.43,15.27887,49.64427715186921,60927.145985467585,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:35:00,60902.43,60924.12,60886.01,60904.0,13.27384,49.83516975460998,60926.238299762976,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:36:00,60904.0,60919.98,60903.99,60911.09,10.73038,50.743276806072906,60925.64424879188,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:37:00,60911.08,60911.08,60862.0,60879.65,15.07873,46.705633466964905,60923.840552760834,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:38:00,60879.65,60879.65,60853.45,60853.46,6.12416,43.593830301759155,60921.08053108394,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:39:00,60853.45,60860.86,60805.89,60860.86,22.07753,44.7146451040866,60918.71894162967,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:40:00,60860.86,60918.27,60844.0,60910.24,17.74969,51.62266024223622,60918.386434114786,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:41:00,60910.24,60910.24,60696.0,60830.02,131.09579,42.362106054235426,60914.92108375734,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:42:00,60830.01,60930.0,60812.0,60866.55,48.4781,47.0226689115559,60913.02417851196,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:43:00,60866.54,60890.0,60762.2,60887.3,68.37989,49.51959785929431,60912.01538719777,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:44:00,60887.3,60895.18,60830.0,60830.01,25.13655,43.43291724243303,60908.799489660596,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:45:00,60830.0,60840.0,60722.36,60722.36,34.13215,34.781749659358,60901.488137124885,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:46:00,60722.37,60767.94,60673.65,60673.66,43.61743,31.705058563875664,60892.55370037489,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:47:00,60673.65,60847.5,60650.0,60817.46,166.7157,46.69810072155054,60889.6088493798,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:48:00,60817.45,60817.45,60726.07,60800.8,34.5951,45.453111370782466,60886.126149404125,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:49:00,60800.8,60830.0,60796.0,60819.49,18.3746,47.155220863836774,60883.51296707455,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:50:00,60819.49,60819.49,60736.0,60736.01,29.57623,41.001040612724985,60877.7285369932,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:51:00,60736.0,60846.0,60734.01,60830.02,29.86539,49.06315196030741,60875.85761397386,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:52:00,60830.01,60850.0,60802.15,60850.0,24.79107,50.60793584813423,60874.84358989645,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:53:00,60849.99,60862.0,60816.01,60822.96,25.91346,48.46570586881474,60872.80893931228,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:54:00,60822.96,60847.28,60812.1,60830.01,11.07842,49.07101827452126,60871.13054953533,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:55:00,60830.01,60835.47,60823.84,60829.94,9.96729,49.06485591010539,60869.51523386728,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:56:00,60829.94,60850.0,60826.06,60832.19,16.15489,49.285313580007525,60868.05149920582,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:57:00,60832.18,60851.81,60832.18,60851.3,9.84478,51.216582483104254,60867.39457766834,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:58:00,60851.3,60878.72,60808.35,60878.71,18.64169,53.92671904473678,60867.83831972057,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 16:59:00,60878.72,60949.98,60878.71,60940.01,24.67336,59.36382612201608,60870.66858169232,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:00:00,60940.01,60940.01,60882.0,60889.64,18.67711,53.75076753014917,60871.41255888086,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:01:00,60889.64,60920.0,60880.0,60887.3,27.84759,53.49769712006719,60872.0355957875,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:02:00,60887.3,60887.3,60844.0,60870.01,33.14283,51.565807363143165,60871.956160658585,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:03:00,60870.01,60870.01,60830.0,60836.01,20.27057,47.90249467170195,60870.54650729943,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:04:00,60836.01,60868.09,60823.85,60823.86,10.43204,46.627705808766045,60868.715663875926,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:05:00,60823.86,60828.33,60782.0,60828.33,17.1051,47.18457962578419,60867.13191235138,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:06:00,60828.32,60880.0,60828.32,60880.0,10.2265,53.25590248978857,60867.63654323956,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:07:00,60880.0,60920.0,60879.99,60913.31,14.35546,56.71071036975248,60869.42765919095,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:08:00,60913.31,60926.8,60865.99,60884.01,18.7506,53.000051064984156,60869.999515693264,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:09:00,60884.01,60919.25,60884.0,60919.25,7.69872,56.6720854777614,60871.93090723471,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:10:00,60919.25,60920.0,60880.0,60894.32,13.40524,53.48833171517723,60872.80891087257,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:11:00,60894.32,60899.91,60880.0,60880.01,9.53023,51.69316239762201,60873.09130652463,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:12:00,60880.01,60901.03,60862.0,60901.03,15.506,54.12854202895695,60874.186941562875,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:13:00,60901.03,60950.0,60901.02,60949.99,11.88827,59.278200255938906,60877.159610521194,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:14:00,60950.0,61000.0,60950.0,60992.01,20.24161,63.10633315736637,60881.6635473635,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:15:00,60992.01,60992.01,60972.92,60991.46,7.11878,63.022821095300564,60885.96929060415,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:16:00,60991.46,61000.0,60972.97,60989.89,7.31584,62.76747304130045,60890.04461254124,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:17:00,60989.88,61000.0,60950.0,60950.01,8.2718,56.50479355275188,60892.39619636315,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:18:00,60950.0,60966.0,60923.43,60966.0,15.79865,58.301289190110836,60895.282620035185,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:19:00,60965.99,61031.96,60965.99,61031.96,8.3359,64.76618218983874,60900.64251728871,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-28 17:20:00,61031.96,61049.01,61028.0,61049.01,10.0813,66.22391021488484,60906.46084994405,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:41:00,60674.0,60682.89,60668.81,60668.82,9.88481,33.219541795620344,60897.14160092664,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:42:00,60668.82,60668.82,60668.81,60668.82,1.50193,33.219541795620344,60888.18781265501,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:43:00,60668.82,60668.82,60660.34,60665.49,4.78563,33.05221323978946,60879.454565099906,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:44:00,60665.49,60667.98,60665.48,60667.98,2.53662,33.32266787965695,60871.16144489991,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:45:00,60667.98,60687.64,60667.97,60672.52,11.20815,33.84741039315297,60863.3715843156,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:46:00,60672.52,60672.52,60658.64,60658.65,8.5797,32.99313688806454,60855.34328689147,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:47:00,60658.65,60658.65,60619.57,60619.57,18.38775,30.646152374788592,60846.09727564082,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:48:00,60619.57,60674.51,60615.38,60656.92,27.20599,35.377563410582916,60838.678558949025,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:49:00,60656.91,60656.92,60601.41,60601.41,16.33361,31.894934956956988,60829.37390957848,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:50:00,60601.41,60605.46,60560.0,60604.0,40.75515,32.23015420185244,60820.53571704599,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:51:00,60604.0,60631.78,60603.99,60615.19,21.3508,33.747439345936044,60812.4829438285,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:52:00,60615.19,60615.19,60572.15,60592.0,47.82302,32.14141879873434,60803.83655387445,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:53:00,60592.0,60603.76,60591.99,60603.76,5.646,33.860369002834815,60795.99041450683,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:54:00,60603.75,60603.76,60603.75,60603.76,4.17052,33.86036900283481,60788.45196687912,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:55:00,60603.76,60709.14,60603.75,60696.93,51.28637,46.34805878161745,60784.862870138764,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:56:00,60696.92,60799.0,60692.01,60799.0,58.66508,56.12207615177671,60785.41726738823,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:57:00,60798.99,60809.93,60792.0,60794.01,29.40488,55.58890955163713,60785.75423729457,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:58:00,60794.0,60794.01,60742.02,60770.0,13.68348,52.98081037854924,60785.13642406733,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 00:59:00,60769.99,60788.0,60762.0,60770.71,13.26653,53.05095809738269,60784.57068194704,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:00:00,60770.71,60790.01,60757.81,60757.82,15.59676,51.5473858184361,60783.52163559618,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:01:00,60757.82,60807.3,60757.81,60807.3,19.89353,56.62889822563288,60784.454120474766,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:02:00,60807.29,60809.0,60797.01,60797.02,13.89807,55.33055677034367,60784.946900063995,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:03:00,60797.02,60799.09,60782.0,60782.01,6.10219,53.405219673414706,60784.831727512465,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:04:00,60782.01,60804.0,60782.0,60803.99,8.04981,55.82909202221343,60785.583032315895,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:05:00,60804.0,60804.0,60757.04,60757.05,17.01853,49.86347833270597,60784.46408987213,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:06:00,60757.05,60788.93,60757.04,60788.93,10.01255,53.49783577496516,60784.639223602644,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:07:00,60788.93,60807.56,60788.93,60802.04,11.8091,54.94425012649752,60785.32160699078,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:08:00,60802.04,60819.49,60802.03,60819.49,11.62778,56.86735543332481,60786.66154397154,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:09:00,60819.49,60830.0,60800.0,60809.08,14.17929,55.349581236731254,60787.540699109915,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:10:00,60809.07,60828.0,60809.07,60828.0,4.14193,57.56629768709603,60789.12733836051,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:11:00,60827.99,60975.98,60827.99,60925.01,68.44856,66.69607333249724,60794.45607018951,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:12:00,60925.01,60925.01,60884.0,60898.0,21.44662,62.65411752943494,60798.51661645659,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:13:00,60897.99,60945.09,60897.99,60945.09,17.2764,66.46935828827338,60804.26459228182,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:14:00,60945.08,60945.09,60920.0,60934.69,12.40875,64.89260493508552,60809.37931415312,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:15:00,60934.69,60934.69,60890.0,60890.18,9.38085,58.496957776771566,60812.54796850006,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:16:00,60890.17,60926.33,60890.17,60926.33,12.88192,61.79072899766805,60817.01000895104,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:17:00,60926.33,60934.31,60900.0,60900.75,12.16509,58.266919066845304,60820.29393016864,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:18:00,60900.74,60900.75,60852.0,60866.63,12.72003,53.85518013547367,60822.11103094634,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:19:00,60866.63,60870.0,60852.03,60860.0,12.63071,53.01518414430724,60823.59687287001,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:20:00,60859.99,60876.79,60846.98,60876.79,28.5087,54.93225180385483,60825.68287785551,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:21:00,60876.79,60896.0,60876.79,60891.81,9.83557,56.6367844026683,60828.276098331764,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:22:00,60891.81,60891.81,60868.0,60868.01,9.23191,53.20304264429646,60829.83429055405,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:23:00,60868.01,60868.01,60868.0,60868.01,4.51022,53.20304264429647,60831.331377198985,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:24:00,60868.0,60868.01,60841.46,60860.0,17.79257,51.97313394562405,60832.455636916675,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:25:00,60859.99,60866.94,60859.99,60866.94,1.80253,52.987195231153336,60833.807964880725,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:26:00,60866.94,60882.64,60866.1,60866.11,9.22336,52.843489282337615,60835.07471135599,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:27:00,60866.1,60895.89,60854.0,60890.02,29.39426,56.50320413300977,60837.22942855772,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:28:00,60890.02,60890.02,60864.01,60864.02,8.84055,51.79582879553734,60838.28003920252,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:29:00,60864.02,60864.02,60834.33,60835.99,6.30948,47.227713038466355,60838.19023374359,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:30:00,60835.98,60876.0,60835.98,60876.0,8.92874,53.528044500399425,60839.672969675215,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:31:00,60876.0,60892.29,60875.99,60892.29,5.10949,55.839718217527896,60841.73638262913,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:32:00,60892.29,60897.57,60892.28,60897.57,3.58366,56.593401468067256,60843.92593625152,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:33:00,60897.57,60897.57,60889.79,60889.8,4.62434,55.10299738737437,60845.72491914362,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:34:00,60889.8,60889.8,60850.01,60863.99,21.2696,50.35877478742089,60846.441196824264,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:35:00,60863.98,60888.0,60863.98,60888.0,5.95266,54.30053155625623,60848.07095381155,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:36:00,60888.0,60898.62,60887.99,60898.62,3.88796,55.96605949221743,60850.05326934835,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:37:00,60898.61,60905.2,60898.61,60905.2,2.81159,57.01145253203921,60852.21588623665,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:38:00,60905.2,60925.92,60905.2,60925.92,19.61448,60.214513920140725,60855.10624363914,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:39:00,60925.91,60925.92,60920.0,60920.01,2.83321,58.86720155682527,60857.65148898662,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:40:00,60920.01,60973.88,60920.0,60972.0,59.85015,66.06134041078472,60862.13574432048,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:41:00,60971.99,60998.02,60954.01,60970.87,39.79854,65.79199664099067,60866.39983277851,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:42:00,60970.86,60970.86,60954.93,60954.94,9.17191,61.95694211066234,60869.87199619896,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:43:00,60954.93,60989.99,60954.93,60989.99,10.08539,66.57376177372664,60874.58250615195,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:44:00,60989.99,60991.58,60980.0,60991.57,14.47092,66.76953695456731,60879.170251008734,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:45:00,60991.56,61009.29,60984.88,61009.29,53.30565,68.9649389177215,60884.2729862633,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:46:00,61009.29,61009.29,60961.34,60961.35,11.22423,57.83296652350385,60887.29561425297,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:47:00,60961.34,60966.0,60955.04,60966.0,8.10443,58.53215591183004,60890.382060752854,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:48:00,60965.99,60966.0,60965.99,60966.0,3.39872,58.53215591183004,60893.34747013509,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:49:00,60966.0,60966.0,60925.02,60925.03,7.55328,50.05163672242011,60894.58992228666,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:50:00,60925.02,60926.0,60901.09,60910.4,19.97345,47.41007012862828,60895.209925334246,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:51:00,60910.4,60938.32,60910.4,60933.46,5.37663,51.73405123548533,60896.70992826232,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:52:00,60933.45,60933.46,60909.87,60909.88,9.07024,47.43884080652904,60897.22640166379,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:53:00,60909.88,60909.88,60892.0,60901.99,8.13728,46.06081466185874,60897.413209441685,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:54:00,60901.99,60917.94,60901.98,60917.94,5.31705,49.26903981113883,60898.21818162044,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:55:00,60917.94,60940.0,60917.93,60940.0,4.63719,53.39759670731954,60899.856684301994,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:56:00,60939.99,60940.0,60939.99,60940.0,3.24503,53.39759670731955,60901.43093197643,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:57:00,60939.99,60940.0,60914.01,60914.02,10.31708,48.05594774782399,60901.92462091854,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:58:00,60914.02,60925.0,60914.01,60925.0,5.35624,50.317989774646264,60902.82953774526,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 01:59:00,60925.0,60925.0,60901.02,60901.03,10.88986,45.644867245655576,60902.7589676376,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:00:00,60901.03,60944.0,60901.02,60944.0,15.7198,53.908753684210396,60904.376263024365,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:01:00,60944.0,60965.99,60935.8,60954.0,10.21818,55.60052232491615,60906.32229192537,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:02:00,60954.0,60963.4,60953.99,60963.4,5.02129,57.19115029168868,60908.56063341849,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:03:00,60963.39,60978.2,60963.39,60971.22,21.67397,58.52242503516559,60911.01786348052,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:04:00,60971.22,60978.28,60971.21,60978.28,6.18255,59.73971382731821,60913.655594324424,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:05:00,60978.27,60978.28,60960.0,60960.01,10.00752,55.2230363681652,60915.47341415484,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:06:00,60960.01,60960.01,60940.01,60949.97,8.10555,52.857954690940936,60916.82622144289,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:07:00,60949.97,60949.97,60927.36,60927.37,6.01277,47.886345670364506,60917.23970295493,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:08:00,60927.37,60927.37,60880.16,60880.17,9.76102,39.52499116007249,60915.78598911356,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:09:00,60880.17,60880.17,60838.46,60838.47,10.65232,33.89420390803291,60912.753989540484,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:10:00,60838.47,60838.47,60798.69,60798.72,16.41735,29.569754527446488,60908.28206838203,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:11:00,60798.71,60847.1,60797.76,60847.1,9.7489,39.66044525497489,60905.882771582736,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:12:00,60847.1,60847.1,60814.0,60814.01,10.92408,35.87458825860506,60902.279917795175,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:13:00,60814.01,60830.0,60814.0,60830.0,6.54372,38.909304367980965,60899.445411214976,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:14:00,60830.0,60850.0,60829.99,60850.0,6.55377,42.57023228972742,60897.50637548106,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:15:00,60850.0,60850.0,60830.0,60830.01,8.73217,39.99069092026094,60894.85945879553,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:16:00,60830.0,60830.0,60810.21,60810.22,3.51882,37.5639394962826,60891.54026433296,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2024-06-29 02:17:00,60810.22,60848.78,60810.21,60848.78,9.61671,44.61615252317978,60889.863391221865,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
